Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
1292907,Boquitas pintadas,Manuel Puig,"Puig, Manuel",,"=""0140255796""","=""9780140255799""",3,3.88,Penguin Publishing Group,Paperback,240,1996,1969,2021/05/29,2021/01/03,,,read,"[b:Boquitas pintadas|1292907|Boquitas pintadas|Manuel Puig|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1182545049l/1292907._SY75_.jpg|957471] de [a:Manuel Puig|35548|Manuel Puig|https://images.gr-assets.com/authors/1387957776p2/35548.jpg] es una novela que tiene lugar en 1937 y termina varios años después en 1968. El libro  se enfoca en el triangulo de amor entre Juan Carlos, un mujeriego, Nené su gran amor que lo rechaza por un hombre con más plata, y Mabel que pasa tiempo con Juan Carlos pero es tan infiel como él. La primera parte del libro “Boquitas Pintadas de Rojo Carmesí”. Juan Carlos se enferma con tuberculosis y tiene que recibir tratamiento en una pensión en Cordoba. La historia de los personajes se conoce por las cartas que se envían principalmente entre Nene y Leonor Saldívar, pero después entre Nene y Juan Carlos, y finalmente Nene y Celina, la hermana de Juan Carlos. El libro es casi dedicado a recordar el enamoramiento juvenil y permite al lector identificar lo sentimental en lo real, de manera que las emociones toman gran importancia frente a un trasfondo bastante aburrido de un pueblo periférico y tareas domesticas. Por enfocarse en lo sentimental, no me gustó el cuento, ya que todos los personajes tienen motivaciones emocionales muy fuertes y muy incomodas de observar.<br/><br/>El libro muestra bien la jerarquía social de los habitantes del pueblo Coronel Vallejos. Juan Carlos y Pancho, por ejemplo, hablan de lo lindo que es la piel blanca sobre otros colores de piel, mostrando un racismo heredado de las creencias de esa época. Nené por ejemplo, toma su decisión de casarse con Massa, a pesar de faltar de atributos físicos, pero sabiendo que él tiene plata para satisfacer a sus placeres. Finalmente, se nota una falta de respeto general Raba, que fue a la escuela con Nené, Mabel y Celina y tiene hijo con Pancho. Aunque Pancho tuvo hijo con Raba, no lo reconoce como su hijo. Todas las formas en que actúan los personajes suelen basarse en la posición que ocupa cada uno con respecto a otras clases sociales.<br/><br/>Lo lindo del libro es el medio que haya elegido Puig en elaborar la historia. A partir de cartas, descripciones de objetos de casa, y lugares, Puig logra mostrar los pensamientos reales de sus personajes sin que esas personas tengan que interactuar con otros personajes de manera directa. En este sentido el exceso emocional que muestra el libro no está limitado al dialogo como artefacto narrativo, si no que Puig incorpora el tratamiento del sentir como artefacto principal.<br/><br/>Al final, Boquitas Pintadas se lee como una expresión de los deseos de personajes entre varios niveles socioeconómicos con motivaciones distintas, pero todos capturados con lo que es el amor juvenil. El formato de cartas organiza los pensamientos en una estructura bastante adictiva de seguir, pero termina abrumando al lector que se pierde en las fantasías y los chismes de un pequeño pueblo.",,,1,0
324750,High Output Management,Andrew S. Grove,"Grove, Andrew S.",,"=""0679762884""","=""9780679762881""",0,4.31,Vintage,Paperback,272,1995,1983,,2021/03/20,"to-read, management","to-read (#134), management (#2)",to-read,,,,0,0
23131079,Qué es (y qué no es) la estadística: Usos y abusos de una disciplina clave en la vida de los países y las personas,Walter Sosa Escudero,"Escudero, Walter Sosa",,"=""""","=""9789876293983""",0,4.26,Siglo XXI Editores,Paperback,208,2014,2014,,2021/04/23,"to-read, puzzles","to-read (#176), puzzles (#2)",to-read,,,,0,0
1889541,Stigum's Money Market,Marcia Stigum,"Stigum, Marcia",Anthony Crescenzi,"=""0071448454""","=""9780071448451""",0,4.19,McGraw Hill,Hardcover,1200,2007,1987,,2021/05/09,"to-read, economics","to-read (#186), economics (#13)",to-read,,,,0,0
9413736,The New Lombard Street: How the Fed Became the Dealer of Last Resort,Perry G. Mehrling,"Mehrling, Perry G.",,"=""0691143986""","=""9780691143989""",0,4.27,Princeton University Press,Hardcover,192,2010,2010,,2021/05/09,"to-read, economics","to-read (#187), economics (#12)",to-read,,,,0,0
259749,Fischer Black and the Revolutionary Idea of Finance,Perry G. Mehrling,"Mehrling, Perry G.",,"=""0471457329""","=""9780471457329""",0,3.96,John Wiley & Sons Inc,Hardcover,400,2005,2005,,2021/05/09,"to-read, economics","to-read (#188), economics (#11)",to-read,,,,0,0
45882,Borderlands/La Frontera: The New Mestiza,Gloria E. Anzaldúa,"Anzaldúa, Gloria E.",Sonia Saldívar-Hull,"=""1879960575""","=""9781879960572""",0,4.33,Aunt Lute Books,Hardcover,260,1999,1987,,2021/05/09,"to-read, poetry","to-read (#189), poetry (#19)",to-read,,,,0,0
43126457,Trick Mirror: Reflections on Self-Delusion,Jia Tolentino,"Tolentino, Jia",,"=""0525510540""","=""9780525510543""",0,4.04,Random House,Hardcover,303,2019,2019,,2021/05/09,"to-read, memoir, feminism","to-read (#190), memoir (#4), feminism (#16)",to-read,,,,0,0
41819,"Understanding Physics (Motion, Sound, and Heat / Light, Magnetism, and Electricity / The Electron, Proton, and Neutron)",Isaac Asimov,"Asimov, Isaac",,"=""0880292512""","=""9780880292511""",0,4.18,Dorset Press,Hardcover,833,1988,1966,,2021/05/17,"to-read, science","to-read (#193), science (#5)",to-read,,,,0,0
677285,Ignition!: An informal history of liquid rocket propellants,John Drury Clark,"Clark, John Drury",,"=""0813507251""","=""9780813507255""",0,4.14,Rutgers University Press,Hardcover,214,1972,1972,,2021/05/17,"to-read, science","to-read (#195), science (#4)",to-read,,,,0,0
977262,Asimov's New Guide To Science,Isaac Asimov,"Asimov, Isaac",,"=""0465004733""","=""9780465004737""",0,4.37,Basic Books (NY),Hardcover,940,1985,1960,,2021/05/17,"to-read, science","to-read (#194), science (#3)",to-read,,,,0,0
55030,Cosmos,Carl Sagan,"Sagan, Carl",,"=""0375508325""","=""9780375508325""",0,4.40,Random House,Mass Market Paperback,384,2002,1980,,2021/05/22,"to-read, science","to-read (#203), science (#2)",to-read,,,,0,0
13536811,A Blink of the Screen: Collected Shorter Fiction,Terry Pratchett,"Pratchett, Terry",A.S. Byatt,"=""0385618980""","=""9780385618984""",0,4.04,Doubleday UK,Hardcover,320,2012,2012,,2021/05/22,"to-read, pratchett-novels","to-read (#206), pratchett-novels (#2)",to-read,,,,0,0
34507,"Equal Rites (Discworld, #3; Witches, #1)",Terry Pratchett,"Pratchett, Terry",,"=""0060855908""","=""9780060855901""",0,4.06,Harper Perennial,Paperback,240,2005,1987,,2021/05/18,"to-read, spirituality, pratchett-novels","to-read (#201), spirituality (#9), pratchett-novels (#1)",to-read,,,,0,0
61904,"Paladin of Souls (World of the Five Gods, #2)",Lois McMaster Bujold,"Bujold, Lois McMaster",,"=""0380818612""","=""9780380818617""",0,4.18,HarperTorch,Paperback,470,2005,2003,,2021/05/18,"to-read, fantasy, mothers","to-read (#199), fantasy (#4), mothers (#1)",to-read,,,,0,0
34504,"Wyrd Sisters (Discworld, #6; Witches, #2)",Terry Pratchett,"Pratchett, Terry",,"=""0061020664""","=""9780061020667""",0,4.16,HarTorch,Mass Market Paperback,265,2001,1988,,2021/05/18,"to-read, spirituality","to-read (#200), spirituality (#8)",to-read,,,,0,0
28950980,ダンジョン飯 2 [Dungeon Meshi 2],Ryoko Kui,"Kui, Ryoko",九井 諒子,"=""4047306762""","=""9784047306769""",5,4.45,Kadokawa,Paperback,192,2015,2015,,2021/05/02,,,read,,,,2,0
28574253,ダンジョン飯 1 [Dungeon Meshi 1],Ryoko Kui,"Kui, Ryoko",九井 諒子,"=""4047301531""","=""9784047301535""",5,4.34,Kadokawa,Paperback,192,2015,2015,2021/05/02,2021/05/02,,,read,,,,1,0
300093,Algorithms + Data Structures = Programs (Prentice-Hall Series in Automatic Computation),Niklaus Wirth,"Wirth, Niklaus",,"=""0130224189""","=""9780130224187""",0,4.24,Prentice Hall,Hardcover,366,1976,1975,,2021/04/30,"to-read, computer-science","to-read (#178), computer-science (#1)",to-read,,,,0,0
56588380,Sister Outsider: Essays and Speeches,Audre Lorde,"Lorde, Audre",Cheryl Clarke,"=""""","=""""",5,4.53,Crossing Press,Kindle Edition,210,2021,1984,2021/04/25,2021/03/17,,,read,,,,1,0
94486,The Invention of Morel,Adolfo Bioy Casares,"Casares, Adolfo Bioy","Jorge Luis Borges, Ruth L.C. Simms, Suzanne Jill Levine, Norah Borges de Torre","=""1590170571""","=""9781590170571""",0,4.00,New York Review Books,Paperback,103,2003,1940,,2021/04/23,"to-read, latin-america","to-read (#177), latin-america (#1)",to-read,,,,0,0
63219,El beso de la mujer araña,Manuel Puig,"Puig, Manuel",,"=""0679755454""","=""9780679755456""",4,4.02,Vintage Espanol,Paperback,288,1994,1976,2021/04/01,2021/04/01,,,read,"[b:El beso de la mujer araña|63219|El beso de la mujer araña|Manuel Puig|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386920300l/63219._SY75_.jpg|765288] es un increíble reflejo de los limites de dolor y amor que cruza el humano en situaciones extremas. Dos prisioneros habitan la misma celda, uno por haber ""corruptado"" un menor y otro por ser parte de un grupo revolucionario. Molina se desarolla como un compañero muy cuidador de su amigo, mientras Valentín es buen oyente para los relatos que cuenta Molina en el tiempo libre. El libro cita muchas referencias a la psicología en sus notas al pie, pero no llega a distraer de la intensa amistad que se desarolla en la celda, un lugar de honestidad y generosidad.<br/><br/>En la celda, los dos prisioners se abren a la hone stidad. Valentín admite de no querer encariñarse con Molina, porque no quiere devolverle su geneorisadidad. Valentiín refiere a la ""verguenza de los que no saben recibir, es porque tampoco les gusta dar nada"". Un contraste interesante, es que Molina no termina de ser 100% honesto con Valentín, porque por un lado, da de comer a Valentín para que no se envene con la comida de cárcel, pero por otro lado busca sacar info de Valentín para poder ser liberado.<br/><br/>Entre los prisioneros se genera una generosidad natural, que funciona de manera que Molina cuente relatos, y Valentín busca que Molina se mantenga feliz. Molina se encariñe de Valentín y este cariño tambien se ve reflejado en Valentín cuando admite ""vos sos la mumer araña, que atrapa a los hombres en su tela"" (pg. 226). Valentín le ayuda a Molina desarollar auto-generosidad, con darse cuenta de que en algun momento, tiene que vivir su vida, o no la de su madre. Valentín le refuerza la idea de autovalorarse, cuando le dice de ""prometer hacer que le respeten, osea no permitir que nadie le trate mal."" Sin embargo, al querer ayudar a Valentín, Molina termina sacrificando su vida.",,,1,0
4376974,"Histories of Maize: Multidisciplinary Approaches to the Prehistory, Linguistics, Biogeography, Domestication, and Evolution of Maize",John E. Staller,"Staller, John E.",,"=""0123693640""","=""9780123693648""",0,4.67,Emerald Group Pub Ltd,Hardcover,678,2006,,,2021/04/19,"to-read, biology","to-read (#169), biology (#2)",to-read,,,,0,0
51680,"The Heart Treasure of the Enlightened Ones: The Practice of View, Meditation, and Action: A Discourse Virtuous in the Beginning, Middle, and End",Dilgo Khyentse,"Khyentse, Dilgo",Patrul Rinpoche,"=""0877734933""","=""9780877734932""",0,4.54,Shambhala,Paperback,280,1993,1992,,2021/04/19,"to-read, spirituality","to-read (#168), spirituality (#7)",to-read,,,,0,0
45285344,Haben: The Deafblind Woman Who Conquered Harvard Law,Haban Girma,"Girma, Haban",,"=""1538728710""","=""9781538728710""",5,4.19,Twelve,Kindle Edition,289,2019,2019,2021/04/02,2021/01/16,,,read,"[b:Haben: The Deafblind Woman Who Conquered Harvard Law|43211952|Haben  The Deafblind Woman Who Conquered Harvard Law|Haben Girma|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548899016l/43211952._SY75_.jpg|67055143] is a riveting account of one woman's journey from girlhood to a promising career as a lawyer facing the obstacle of disability, by way of self-acceptance and pure passion for disability rights. I was impressed by Haben's sheer motivational drive to succeed, despite being invisible in many ableist contexts of school, work and play. I particularly enjoyed the story of Haben's trip to Mali, as it shows how despite the extreme context of being an ""outsider"" in a foreign country, Haben makes the most of her time and energy spent buidling schools in Mali.<br/><br/>One example of Haben's sheer motivational drive is how she is expected, as deafblind, to seek all her educational materials that other students are handed by default. Underneath a desire to just be a kid who is told what the homework is, is the crushing realization: "" If I want to succeed, I’ll have to work to gain access to every visual detail and every spoken word. Every single time."" (pg. 12). Not a moment can be spared when your default is exclusion from education. Uncomfortably, the reader realizes the burden is always on the disabled to get an education.<br/><br/>An interesting twist to Haben's work ethic is her realization that working hard is not the only requirement to prevent exclusion, but trusting in others to accept her. Haben recalls spending time with her family, in which they played a joke on her, and Haben working relentlessly to prove them wrong. ""By focusing all my energy on proving my fearlessness, framing the situation as me-against-them, I perpetuated and guaranteed my own exclusion."" (pg.38).<br/><br/>The story of Haben's biography is a series of short stories in which we learn on the one hand, just how unwelcoming a world constructed for the seeing and hearing is, and on the other hand, how far sheer motivation and passion can bring someone to achieving their wildest dreams. Haben dreamed about become a disability rights lawyer and is experiencing that reality today.<br/><br/><br/>",,,1,0
49208248,Unleashed: The Unapologetic Leader's Guide to Empowering Everyone Around You,Frances Frei,"Frei, Frances",Anne Morriss,"=""1633697045""","=""9781633697041""",0,3.99,Harvard Business Review Press,Hardcover,240,2020,,,2021/04/14,"to-read, productivity","to-read (#167), productivity (#6)",to-read,,,,0,0
54332536,The Ends Game: How Smart Companies Stop Selling Products and Start Delivering Value (Management on the Cutting Edge),Marco Bertini,"Bertini, Marco",Oded Koenigsberg,"=""026236008X""","=""9780262360081""",0,4.00,The MIT Press,Kindle Edition,180,2020,,,2021/04/14,"to-read, productivity","to-read (#166), productivity (#5)",to-read,,,,0,0
51579308,Healthy Buildings: How Indoor Spaces Drive Performance and Productivity,Joseph G. Allen,"Allen, Joseph G.",John D. Macomber,"=""0674237978""","=""9780674237971""",0,3.97,Harvard University Press,Hardcover,304,2020,,,2021/04/14,"to-read, productivity","to-read (#165), productivity (#4)",to-read,,,,0,0
187041,Problem-Solving Strategies (Problem Books in Mathematics),Arthur Engel,"Engel, Arthur",,"=""0387982191""","=""9780387982199""",0,4.48,Springer,Paperback,413,1997,1997,,2021/04/09,"to-read, puzzles","to-read (#164), puzzles (#1)",to-read,,,,0,0
53002078,"Bewitching the Elements: A Guide to Empowering Yourself Through Earth, Air, Fire, Water, and Spirit",Gabriela Herstik,"Herstik, Gabriela",Alexandra Roxo,"=""059308621X""","=""9780593086216""",0,4.13,Tarcherperigee,Paperback,352,2020,2020,,2021/04/09,"to-read, spirituality","to-read (#163), spirituality (#6)",to-read,,,,0,0
31395446,Healing from Hidden Abuse: A Journey Through the Stages of Recovery from Psychological Abuse,Shannon   Thomas,"Thomas, Shannon",,"=""0997829087""","=""9780997829082""",0,4.37,MAST Publishing House,Paperback,284,2016,2016,,2021/04/08,"to-read, psychology","to-read (#162), psychology (#27)",to-read,,,,0,0
973126,Somebody Should Have Told Us!,Jack Pransky,"Pransky, Jack",,"=""1594539189""","=""9781594539183""",0,4.34,Airleaf,Paperback,184,2006,2006,,2021/04/08,"to-read, psychology","to-read (#161), psychology (#26)",to-read,,,,0,0
769016,How to Talk So Kids Will Listen & Listen So Kids Will Talk,Adele Faber,"Faber, Adele",Elaine Mazlish,"=""0380811960""","=""9780380811960""",0,4.28,Collins Living,Paperback,286,2004,1980,,2021/04/08,"to-read, parenting","to-read (#160), parenting (#7)",to-read,,,,0,0
29528716,Becoming the Narcissist’s Nightmare: How to Devalue and Discard the Narcissist While Supplying Yourself,Shahida Arabi,"Arabi, Shahida",,"=""""","=""""",0,4.19,SCW Archer Publishing,Kindle Edition,598,2016,2016,,2021/04/08,"to-read, psychology","to-read (#159), psychology (#25)",to-read,,,,0,0
15812553,Running on Empty: Overcome Your Childhood Emotional Neglect,Jonice Webb,"Webb, Jonice",Christine Musello,"=""161448242X""","=""9781614482420""",0,4.19,Morgan James Publishing,Paperback,227,2012,2012,,2021/04/08,"to-read, psychology","to-read (#158), psychology (#24)",to-read,,,,0,0
197874,The Narcissistic Family: Diagnosis and Treatment,Stephanie Donaldson-Pressman,"Donaldson-Pressman, Stephanie",Robert M. Pressman,"=""0787908703""","=""9780787908706""",0,4.36,Jossey-Bass,Paperback,181,1997,1994,,2021/04/08,"to-read, psychology","to-read (#157), psychology (#23)",to-read,,,,0,0
34846250,La ninfa de porcelana,Isabel Allende,"Allende, Isabel",,"=""8401019095""","=""9788401019098""",3,3.74,PLAZA & JANES EDITORES,Paperback,96,2017,1984,2020/12/31,2021/01/10,,,read,,,,1,0
206731,The Tibetan Book of Living and Dying,Sogyal Rinpoche,"Rinpoche, Sogyal","Patrick Gaffney, Andrew Harvey","=""0062508342""","=""9780062508348""",0,4.21,HarperOne,Paperback,441,1994,1992,,2021/03/30,"to-read, spirituality","to-read (#146), spirituality (#5)",to-read,,,,0,0
28022,Shamanism: Archaic Techniques of Ecstasy,Mircea Eliade,"Eliade, Mircea","Willard R. Trask, Wendy Doniger","=""""","=""""",0,4.21,Princeton University Press,Paperback,648,2004,1951,,2021/03/30,"to-read, spirituality","to-read (#147), spirituality (#4)",to-read,,,,0,0
543517,The Triumph of the Moon: A History of Modern Pagan Witchcraft,Ronald Hutton,"Hutton, Ronald",,"=""0192854496""","=""9780192854490""",0,4.23,"Oxford University Press, USA",Paperback,512,2001,1999,,2021/03/30,"to-read, spirituality","to-read (#148), spirituality (#3)",to-read,,,,0,0
